Bathy	SUP05	R.magnifica	R.pacifica	R.phaseoliformis	R.pleocardia	R.rectimargo	R.southwardae	V.diagonalis	V.extenta	V.okutanii	V.gigas2	V.soyoae2	V.gigas1	V.soyoae1	product	genome_count
	SP60_03660	Rmag_1029	Rpac_peg_825	Rpha_peg_873	Rple_peg_1069	Rrec_peg_629	Rsou_peg_393	Vdia_peg_28	Vext_peg_25	COSY_0931	Vgig2_peg_833	Vsoy2_peg_182	Vgig1_peg_952	Vsoy1_peg_967	hypothetical protein	14
MS2017_2160	SP60_03690	Rmag_1033		Rpha_peg_883	Rple_peg_1075	Rrec_peg_640	Rsou_peg_1574	Vdia_peg_23	Vext_peg_20	COSY_0935	Vgig2_peg_837	Vsoy2_peg_186	Vgig1_peg_961	Vsoy1_peg_972	hypothetical protein	14
MS2017_2150		Rmag_1034	Rpac_peg_839	Rpha_peg_892	Rple_peg_1083	Rrec_peg_644	Rsou_peg_1580	Vdia_peg_21	Vext_peg_18	COSY_0936	Vgig2_peg_839	Vsoy2_peg_188	Vgig1_peg_963	Vsoy1_peg_974	DNA topoisomerase I (EC 5.99.1.2)	14
MS2017_2149	SP60_03705	Rmag_1035	Rpac_peg_840		Rple_peg_1084	Rrec_peg_645	Rsou_peg_1581	Vdia_peg_20	Vext_peg_17	COSY_0937	Vgig2_peg_840	Vsoy2_peg_189	Vgig1_peg_964	Vsoy1_peg_975	Protein of unknown function Smg	14
MS2017_0075		Rmag_0034	Rpac_peg_192	Rpha_peg_1066	Rple_peg_1551	Rrec_peg_739	Rsou_peg_482	Vdia_peg_950	Vext_peg_938	COSY_0034	Vgig2_peg_923	Vsoy2_peg_264	Vgig1_peg_44	Vsoy1_peg_60	Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	14
MS2017_0076		Rmag_0035	Rpac_peg_191	Rpha_peg_1067	Rple_peg_1550	Rrec_peg_740	Rsou_peg_483	Vdia_peg_949	Vext_peg_937	COSY_0035	Vgig2_peg_922	Vsoy2_peg_265	Vgig1_peg_45	Vsoy1_peg_61	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	14
MS2017_0078		Rmag_0036	Rpac_peg_190	Rpha_peg_1068	Rple_peg_1549	Rrec_peg_741	Rsou_peg_484	Vdia_peg_948	Vext_peg_936	COSY_0036	Vgig2_peg_921	Vsoy2_peg_266	Vgig1_peg_47	Vsoy1_peg_63	Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1	14
MS2017_0115		Rmag_1065	Rpac_peg_874	Rpha_peg_967	Rple_peg_1130	Rrec_peg_683	Rsou_peg_523	Vdia_peg_998	Vext_peg_985	COSY_0964	Vgig2_peg_972		Vgig1_peg_1000	Vsoy1_peg_12	hypothetical protein	13
MS2017_0079		Rmag_0037	Rpac_peg_189	Rpha_peg_1069	Rple_peg_1548	Rrec_peg_742	Rsou_peg_485	Vdia_peg_947	Vext_peg_935	COSY_0037	Vgig2_peg_920	Vsoy2_peg_267	Vgig1_peg_48	Vsoy1_peg_64	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	14
	SP60_04000	Rmag_1075		Rpha_peg_1016	Rple_peg_1597	Rrec_peg_699	Rsou_peg_1457	Vdia_peg_986	Vext_peg_974	COSY_0976	Vgig2_peg_961	Vsoy2_peg_227	Vgig1_peg_7	Vsoy1_peg_23	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	13
		Rmag_0110								COSY_0115					4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2
MS2017_0395	SP60_05750	Rmag_0268	Rpac_peg_399	Rpha_peg_1874	Rple_peg_141	Rrec_peg_180	Rsou_peg_1890			COSY_0252	Vgig2_peg_565		Vgig1_peg_677		Chromosomal replication initiator protein DnaA	11
MS2017_1642	SP60_01495	Rmag_0309	Rpac_peg_466	Rpha_peg_1720	Rple_peg_208	Rrec_peg_127	Rsou_peg_1710			COSY_0291	Vgig2_peg_525	Vsoy2_peg_521	Vgig1_peg_638	Vsoy1_peg_317	Phospho-N-acetylmuramoyl-pentapeptide- transferase (EC 2.7.8.13)	13
MS2017_0081		Rmag_0038	Rpac_peg_187	Rpha_peg_1071	Rple_peg_1546	Rrec_peg_744	Rsou_peg_487	Vdia_peg_945	Vext_peg_933	COSY_0039	Vgig2_peg_918	Vsoy2_peg_269	Vgig1_peg_50	Vsoy1_peg_66	Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion	14
MS2017_1636	SP60_01480	Rmag_0312	Rpac_peg_472	Rpha_peg_1713	Rple_peg_631	Rrec_peg_120	Rsou_peg_605			COSY_0293	Vgig2_peg_523	Vsoy2_peg_524	Vgig1_peg_636	Vsoy1_peg_320	Serine--pyruvate aminotransferase (EC 2.6.1.51) / L-alanine:glyoxylate aminotransferase (EC 2.6.1.44)	13
MS2017_1632	SP60_01470	Rmag_0313	Rpac_peg_473		Rple_peg_632	Rrec_peg_117	Rsou_peg_608	Vdia_peg_685	Vext_peg_674	COSY_0294	Vgig2_peg_522	Vsoy2_peg_525	Vgig1_peg_635	Vsoy1_peg_321	Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD	14
MS2017_1622	SP60_01460	Rmag_0315	Rpac_peg_475		Rple_peg_634	Rrec_peg_115	Rsou_peg_617			COSY_0296	Vgig2_peg_520	Vsoy2_peg_527	Vgig1_peg_633	Vsoy1_peg_323	Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF	12
MS2017_0850	SP60_00325	Rmag_0471	Rpac_peg_934	Rpha_peg_311	Rple_peg_1266	Rrec_peg_1123	Rsou_peg_1853			COSY_0434	Vgig2_peg_383	Vsoy2_peg_662	Vgig1_peg_497	Vsoy1_peg_463	Rod shape-determining protein RodA	13
MS2017_1175	SP60_00165	Rmag_0500	Rpac_peg_896	Rpha_peg_271	Rple_peg_1226	Rrec_peg_1156	Rsou_peg_1810			COSY_0460	Vgig2_peg_354	Vsoy2_peg_689	Vgig1_peg_469	Vsoy1_peg_490	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	13
MS2017_1096	SP60_00025	Rmag_0515	Rpac_peg_1392	Rpha_peg_247	Rple_peg_1208	Rrec_peg_1185	Rsou_peg_1832			COSY_0473	Vgig2_peg_340	Vsoy2_peg_702	Vgig1_peg_455	Vsoy1_peg_503	tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins	13
MS2017_1095	SP60_00020	Rmag_0516	Rpac_peg_1391	Rpha_peg_246	Rple_peg_1207	Rrec_peg_1186	Rsou_peg_1833			COSY_0474	Vgig2_peg_339	Vsoy2_peg_703	Vgig1_peg_454	Vsoy1_peg_504	18K peptidoglycan-associated outer membrane lipoprotein; Peptidoglycan-associated lipoprotein precursor; Outer membrane protein P6; OmpA/MotB precursor	13
MS2017_1029	SP60_07960	Rmag_0541	Rpac_peg_1338	Rpha_peg_171	Rple_peg_1174	Rrec_peg_1231	Rsou_peg_892			COSY_0496	Vgig2_peg_317	Vsoy2_peg_725	Vgig1_peg_432	Vsoy1_peg_526	Proposed lipoate regulatory protein YbeD	13
MS2017_1012	SP60_07880	Rmag_0557	Rpac_peg_1322	Rpha_peg_155	Rple_peg_1158	Rrec_peg_1247	Rsou_peg_908			COSY_0511	Vgig2_peg_302	Vsoy2_peg_741	Vgig1_peg_417	Vsoy1_peg_542	Proposed peptidoglycan lipid II flippase MurJ	13
	SP60_04175	Rmag_0039	Rpac_peg_186	Rpha_peg_1072	Rple_peg_1545	Rrec_peg_745	Rsou_peg_488	Vdia_peg_944	Vext_peg_932	COSY_0040	Vgig2_peg_917	Vsoy2_peg_270	Vgig1_peg_51	Vsoy1_peg_67	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)	14
MS2017_0788	SP60_07455	Rmag_0596	Rpac_peg_1266	Rpha_peg_98	Rple_peg_559	Rrec_peg_1310	Rsou_peg_755			COSY_0551	Vgig2_peg_263	Vsoy2_peg_781	Vgig1_peg_378	Vsoy1_peg_582	ABC transporter, ATP-binding protein	13
MS2017_0770	SP60_07180	Rmag_0641	Rpac_peg_1209	Rpha_peg_1171	Rple_peg_496	Rrec_peg_1365	Rsou_peg_817			COSY_0589	Vgig2_peg_224	Vsoy2_peg_824	Vgig1_peg_338	Vsoy1_peg_624	Integration host factor alpha subunit	13
MS2017_0712	SP60_07025	Rmag_0670		Rpha_peg_1298	Rple_peg_463	Rrec_peg_1406	Rsou_peg_863			COSY_0615	Vgig2_peg_197	Vsoy2_peg_850	Vgig1_peg_310	Vsoy1_peg_650	5'-nucleotidase (EC 3.1.3.5)	12
MS2017_0629	SP60_06610	Rmag_0719	Rpac_peg_1116	Rpha_peg_609	Rple_peg_268	Rrec_peg_1474	Rsou_peg_657			COSY_0668	Vgig2_peg_142	Vsoy2_peg_905	Vgig1_peg_254	Vsoy1_peg_705	hypothetical protein	13
MS2017_0624	SP60_06585	Rmag_0723	Rpac_peg_1109	Rpha_peg_604	Rple_peg_273	Rrec_peg_1479	Rsou_peg_663			COSY_0671	Vgig2_peg_139	Vsoy2_peg_910	Vgig1_peg_251	Vsoy1_peg_709	TolA protein	13
	SP60_06580	Rmag_0724	Rpac_peg_1108	Rpha_peg_603	Rple_peg_274	Rrec_peg_1480	Rsou_peg_664			COSY_0672	Vgig2_peg_138	Vsoy2_peg_911	Vgig1_peg_250	Vsoy1_peg_710	Tol biopolymer transport system, TolR protein	12
MS2017_0622	SP60_06575	Rmag_0725	Rpac_peg_1107	Rpha_peg_602	Rple_peg_275	Rrec_peg_1481	Rsou_peg_665			COSY_0673	Vgig2_peg_137	Vsoy2_peg_912	Vgig1_peg_249	Vsoy1_peg_711	MotA/TolQ/ExbB proton channel family protein	13
	SP60_06420	Rmag_0753	Rpac_peg_1077	Rpha_peg_571	Rple_peg_313	Rrec_peg_1512	Rsou_peg_696			COSY_0696	Vgig2_peg_114	Vsoy2_peg_935	Vgig1_peg_226	Vsoy1_peg_735	hypothetical protein	12
MS2017_0487	SP60_06125	Rmag_0796	Rpac_peg_264	Rpha_peg_2028	Rple_peg_388	Rrec_peg_317	Rsou_peg_1153			COSY_0722	Vgig2_peg_83	Vsoy2_peg_964	Vgig1_peg_193	Vsoy1_peg_763	Rod shape-determining protein MreD	13
	SP60_04180	Rmag_0040	Rpac_peg_185	Rpha_peg_1073	Rple_peg_1544	Rrec_peg_746	Rsou_peg_489	Vdia_peg_943	Vext_peg_931	COSY_0041	Vgig2_peg_916	Vsoy2_peg_271	Vgig1_peg_52	Vsoy1_peg_68	Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)	14
MS2017_0486	SP60_06120	Rmag_0797	Rpac_peg_263	Rpha_peg_2027	Rple_peg_389	Rrec_peg_318	Rsou_peg_1154			COSY_0723	Vgig2_peg_82	Vsoy2_peg_965	Vgig1_peg_192	Vsoy1_peg_764	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	13
MS2017_0449	SP60_06000	Rmag_0817			Rple_peg_417	Rrec_peg_342	Rsou_peg_1183			COSY_0742			Vgig1_peg_172	Vsoy1_peg_783	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	9
MS2017_1724	SP60_01740	Rmag_0846	Rpac_peg_608	Rpha_peg_1499		Rrec_peg_400	Rsou_peg_14			COSY_0771	Vgig2_peg_679	Vsoy2_peg_25	Vgig1_peg_790	Vsoy1_peg_809	Aspartate 1-decarboxylase (EC 4.1.1.11)	12
MS2017_0281	SP60_02970	Rmag_0933	Rpac_peg_698	Rpha_peg_1401	Rple_peg_910	Rrec_peg_495				COSY_0839	Vgig2_peg_747	Vsoy2_peg_94	Vgig1_peg_860	Vsoy1_peg_878	Glutaredoxin	12
MS2017_0091	SP60_04290	Rmag_0047	Rpac_peg_168	Rpha_peg_793	Rple_peg_1514	Rrec_peg_765					Vgig2_peg_909		Vgig1_peg_59		Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-)	9
MS2017_0020	SP60_04090	Rmag_0014	Rpac_peg_216	Rpha_peg_1041	Rple_peg_1577	Rrec_peg_716	Rsou_peg_1786								Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.-)	8
MS2017_2080	SP60_04490	Rmag_0069	Rpac_peg_128	Rpha_peg_756		Rrec_peg_796	Rsou_peg_1646								rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	7
MS2017_R036	SP60_04740	Rmag_R0006	Rpac_rna_4	Rpha_rna_35	Rple_rna_31	Rrec_rna_24	Rsou_rna_28	Vdia_rna_32	Vext_rna_33	COSY_R0006	Vgig2_rna_2	Vsoy2_rna_18	Vgig1_rna_7	Vsoy1_rna_7	tRNA-Gln-TTG	15
		Rmag_0041	Rpac_peg_183	Rpha_peg_1075	Rple_peg_1542	Rrec_peg_748	Rsou_peg_491	Vdia_peg_941	Vext_peg_929	COSY_0043	Vgig2_peg_914	Vsoy2_peg_273	Vgig1_peg_54	Vsoy1_peg_70	Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)	13
		Rmag_0084	Rpac_peg_107	Rpha_peg_2133	Rple_peg_1461	Rrec_peg_813	Rsou_peg_1664								LptA, protein essential for LPS transport across the periplasm	6
MS2017_1859	SP60_05200	Rmag_0157	Rpac_peg_7	Rpha_peg_1990	Rple_peg_1348	Rrec_peg_919	Rsou_peg_964								membrane protein, putative	8
		Rmag_0196	Rpac_peg_1061	Rpha_peg_1156	Rple_peg_27	Rrec_peg_965	Rsou_peg_1210								Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	6
MS2017_1805	SP60_05450	Rmag_0207	Rpac_peg_1072	Rpha_peg_12		Rrec_peg_977	Rsou_peg_1206								GTP-binding protein HflX	7
MS2017_1801	SP60_05465	Rmag_0210		Rpha_peg_2209	Rple_peg_74	Rrec_peg_252	Rsou_peg_1004								Thiol:disulfide interchange protein DsbC	7
		Rmag_0251	Rpac_peg_378	Rpha_peg_1093		Rrec_peg_201	Rsou_peg_1072								T1SS secreted agglutinin RTX	5
MS2017_1502		Rmag_0253	Rpac_peg_383	Rpha_peg_32		Rrec_peg_198	Rsou_peg_1907								Type I secretion system, outer membrane component LapE # AggA	6
MS2017_1501		Rmag_0255	Rpac_peg_384	Rpha_peg_28		Rrec_peg_195	Rsou_peg_1904								Type I secretion system ATPase, LssB family LapB	6
MS2017_1500		Rmag_0256	Rpac_peg_385	Rpha_peg_27		Rrec_peg_194	Rsou_peg_1903								Type I secretion system, membrane fusion protein LapC	6
MS2017_0085	SP60_04240	Rmag_0042	Rpac_peg_177	Rpha_peg_800	Rple_peg_1521	Rrec_peg_760	Rsou_peg_314	Vdia_peg_940	Vext_peg_928	COSY_0044		Vsoy2_peg_274		Vsoy1_peg_71	Outer membrane lipoprotein carrier protein LolA	13
MS2017_0386	SP60_05705	Rmag_0259	Rpac_peg_390	Rpha_peg_1883	Rple_peg_131	Rrec_peg_189	Rsou_peg_1899								tRNA (5-methoxyuridine) 34 synthase	8
	SP60_05730	Rmag_0264	Rpac_peg_395	Rpha_peg_1878	Rple_peg_137	Rrec_peg_184	Rsou_peg_1894								hypothetical protein	7
MS2017_0440	SP60_05905	Rmag_0296	Rpac_peg_447	Rpha_peg_1747	Rple_peg_191	Rrec_peg_142	Rsou_peg_1922								Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	8
MS2017_0441		Rmag_0297	Rpac_peg_448	Rpha_peg_1746	Rple_peg_193	Rrec_peg_141	Rsou_peg_1921								hypothetical protein	7
MS2017_1641	SP60_01490	Rmag_0310	Rpac_peg_468		Rple_peg_209	Rrec_peg_125	Rsou_peg_1711								Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	7
	SP60_01445	Rmag_0316	Rpac_peg_478	Rpha_peg_1702		Rrec_peg_111	Rsou_peg_622								Rhodanese-related sulfurtransferase	6
MS2017_1612	SP60_01440	Rmag_0317	Rpac_peg_479	Rpha_peg_1701	Rple_peg_638	Rrec_peg_110	Rsou_peg_623								AmpG permease	8
MS2017_1611	SP60_01435	Rmag_0318	Rpac_peg_480	Rpha_peg_1700	Rple_peg_639	Rrec_peg_109	Rsou_peg_624								Beta N-acetyl-glucosaminidase (EC 3.2.1.52)	8
MS2017_1468	SP60_01075	Rmag_0380	Rpac_peg_549	Rpha_peg_530	Rple_peg_732	Rrec_peg_48	Rsou_peg_2010								DNA-binding protein HU-beta	8
MS2017_1265	SP60_00670	Rmag_0426	Rpac_peg_1012	Rpha_peg_427	Rple_peg_1337	Rrec_peg_1048	Rsou_peg_387								Excinuclease ABC subunit B	8
		Rmag_0440		Rpha_peg_405	Rple_peg_1316	Rrec_peg_1066	Rsou_peg_1415								Membrane alanine aminopeptidase N (EC 3.4.11.2)	5
MS2017_0861		Rmag_0441	Rpac_peg_989	Rpha_peg_404	Rple_peg_1315	Rrec_peg_1067	Rsou_peg_1414								C-terminal domain of CinA type S	7
MS2017_0868		Rmag_0442	Rpac_peg_988	Rpha_peg_400		Rrec_peg_1068	Rsou_peg_1408								tRNA dihydrouridine synthase A	6
		Rmag_0443	Rpac_peg_987	Rpha_peg_399	Rple_peg_1311	Rrec_peg_1069	Rsou_peg_1407								Cell division protein FtsA	6
MS2017_0845	SP60_00350	Rmag_0467	Rpac_peg_939	Rpha_peg_316	Rple_peg_1271	Rrec_peg_1118	Rsou_peg_1848								Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	8
MS2017_0846	SP60_00345	Rmag_0468	Rpac_peg_938	Rpha_peg_315	Rple_peg_1270	Rrec_peg_1119	Rsou_peg_1849								COG3178: Predicted phosphotransferase related to Ser/Thr protein kinases	8
MS2017_1221	SP60_00230	Rmag_0488	Rpac_peg_908	Rpha_peg_289	Rple_peg_1238	Rrec_peg_1144	Rsou_peg_1342								Similar to phosphoglycolate phosphatase, clustered with ubiquinone biosynthesis SAM-dependent O-methyltransferase	8
	SP60_00225	Rmag_0489	Rpac_peg_907		Rple_peg_1237	Rrec_peg_1145	Rsou_peg_1341								DNA recombination protein RmuC	6
MS2017_1174	SP60_00160	Rmag_0501	Rpac_peg_895	Rpha_peg_270	Rple_peg_1225	Rrec_peg_1157	Rsou_peg_1811								Cell division protein FtsW	8
MS2017_1102	SP60_00070	Rmag_0509	Rpac_peg_1398	Rpha_peg_253	Rple_peg_1214	Rrec_peg_1179	Rsou_peg_1826								HIT family hydrolase	8
		Rmag_0519	Rpac_peg_1385			Rrec_peg_1190									multiple antibiotic resistance (MarC)-related protein	3
	SP60_08150	Rmag_0521	Rpac_peg_1377	Rpha_peg_223		Rrec_peg_1192	Rsou_peg_91								ATP-dependent DNA helicase	6
	SP60_01905	Rmag_0538	Rpac_peg_1356	Rpha_peg_189		Rrec_peg_1218									isocitrate lyase	5
MS2017_1017	SP60_07910	Rmag_0551	Rpac_peg_1328	Rpha_peg_161	Rple_peg_1164	Rrec_peg_1241	Rsou_peg_902								FIG028220: hypothetical protein co-occurring with HEAT repeat protein	8
MS2017_0957	SP60_07440	Rmag_0598	Rpac_peg_1263	Rpha_peg_95		Rrec_peg_1313	Rsou_peg_751								Excinuclease ABC subunit C	7
MS2017_0922	SP60_07270	Rmag_0625	Rpac_peg_1231	Rpha_peg_51	Rple_peg_520	Rrec_peg_1345	Rsou_peg_711								Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	8
MS2017_0907	SP60_07225	Rmag_0631	Rpac_peg_1224	Rpha_peg_39		Rrec_peg_1354	Rsou_peg_700								Ribonucleotide reductase transcriptional regulator NrdR	7
	SP60_07200	Rmag_0637			Rple_peg_500	Rrec_peg_1362	Rsou_peg_813								conserved hypothetical protein	5
		Rmag_0644	Rpac_peg_1206	Rpha_peg_1174	Rple_peg_493	Rrec_peg_1368	Rsou_peg_820								Outer membrane lipoprotein	6
MS2017_0733		Rmag_0660				Rrec_peg_1394									hypothetical protein	3
	SP60_06840	Rmag_0685	Rpac_peg_1157	Rpha_peg_684	Rple_peg_212	Rrec_peg_1431	Rsou_peg_172								Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	7
MS2017_0620	SP60_06560	Rmag_0729	Rpac_peg_1104	Rpha_peg_598	Rple_peg_279	Rrec_peg_1484	Rsou_peg_669								hypothetical protein	8
MS2017_0598	SP60_06490	Rmag_0742	Rpac_peg_1090	Rpha_peg_583		Rrec_peg_1498	Rsou_peg_684								Small-conductance mechanosensitive channel	7
MS2017_0584		Rmag_0751	Rpac_peg_1079	Rpha_peg_573	Rple_peg_311	Rrec_peg_1510	Rsou_peg_694								Peptidase, M23/M37 family	7
MS2017_0583		Rmag_0752	Rpac_peg_1078	Rpha_peg_572	Rple_peg_312	Rrec_peg_1511	Rsou_peg_695								FIG023103: Predicted transmembrane protein	7
MS2017_0582	SP60_06415	Rmag_0754	Rpac_peg_1076	Rpha_peg_570	Rple_peg_314	Rrec_peg_1513	Rsou_peg_697				Vgig2_peg_113		Vgig1_peg_225		hypothetical protein	10
	SP60_06385	Rmag_0760	Rpac_peg_319	Rpha_peg_2114		Rrec_peg_257	Rsou_peg_1078								hypothetical protein	6
		Rmag_0761	Rpac_peg_318	Rpha_peg_2113	Rple_peg_328	Rrec_peg_258	Rsou_peg_1079								hypothetical protein	6
MS2017_0572	SP60_06365	Rmag_0764	Rpac_peg_312	Rpha_peg_2109	Rple_peg_331	Rrec_peg_266	Rsou_peg_1082								2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases / CDP-6-deoxy-delta-3,4-glucoseen reductase-like	8
MS2017_0554	SP60_06345	Rmag_0768				Rrec_peg_278	Rsou_peg_1098								RNA pyrophosphohydrolase	5
MS2017_0539		Rmag_0777	Rpac_peg_291	Rpha_peg_2068	Rple_peg_359	Rrec_peg_288	Rsou_peg_1112								FIG015287: Zinc protease	7
		Rmag_0778	Rpac_peg_290	Rpha_peg_2067	Rple_peg_360	Rrec_peg_289	Rsou_peg_1113								FIG015547: peptidase, M16 family	6
MS2017_0498	SP60_06195	Rmag_0786	Rpac_peg_276	Rpha_peg_2047	Rple_peg_371	Rrec_peg_305	Rsou_peg_1134								tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207)	8
MS2017_1661	SP60_01540	Rmag_0821	Rpac_peg_564	Rpha_peg_1572	Rple_peg_750	Rrec_peg_352									Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	7
	SP60_02600	Rmag_0912		Rpha_peg_1422	Rple_peg_889	Rrec_peg_475	Rsou_peg_252								ATP-dependent Clp protease adaptor protein ClpS	6
MS2017_0285	SP60_02955	Rmag_0930	Rpac_peg_695	Rpha_peg_1404	Rple_peg_907	Rrec_peg_492	Rsou_peg_1272								tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase	8
		Rmag_0937	Rpac_peg_704	Rpha_peg_1392	Rple_peg_918	Rrec_peg_501	Rsou_peg_1282								Probable integral membrane protein	6
MS2017_0092		Rmag_0048	Rpac_peg_167	Rpha_peg_792	Rple_peg_1513	Rrec_peg_766	Rsou_peg_588	Vdia_peg_932	Vext_peg_921	COSY_0053	Vgig2_peg_908	Vsoy2_peg_282	Vgig1_peg_60	Vsoy1_peg_79	Thiamin biosynthesis lipoprotein ApbE	14
		Rmag_0978				Rrec_peg_549									Glyoxalase/bleomycin resistance protein/dioxygenase	2
MS2017_0190	SP60_03235	Rmag_0983	Rpac_peg_765	Rpha_peg_1302	Rple_peg_1001	Rrec_peg_568	Rsou_peg_1747								Diacylglycerol kinase (EC 2.7.1.107)	8
		Rmag_0985	Rpac_peg_767	Rpha_peg_1638	Rple_peg_1003	Rrec_peg_570	Rsou_peg_1745								5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase (EC 2.1.1.14)	6
		Rmag_0986	Rpac_peg_768	Rpha_peg_1637	Rple_peg_1004	Rrec_peg_571	Rsou_peg_1744								Transcriptional activator MetR	6
MS2017_2141	SP60_03740	Rmag_1042	Rpac_peg_848	Rpha_peg_904	Rple_peg_1095	Rrec_peg_654	Rsou_peg_1589								N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD	8
	SP60_07195	Rmag_0638	Rpac_peg_1213	Rpha_peg_1168			Rsou_peg_814								hypothetical protein	5
MS2017_1857	SP60_05210	Rmag_0159		Rpha_peg_1992	Rple_peg_1343		Rsou_peg_1963								protein tyrosine phosphatase	6
		Rmag_0202		Rpha_peg_7	Rple_peg_20		Rsou_peg_1201								Cytochrome c4	4
MS2017_1802	SP60_05460	Rmag_0209			Rple_peg_73		Rsou_peg_1003								Ribosomal RNA small subunit methyltransferase B	5
MS2017_1527	SP60_01250	Rmag_0346		Rpha_peg_1653	Rple_peg_675		Rsou_peg_1298								hypothetical protein	6
	SP60_01100	Rmag_0376		Rpha_peg_536	Rple_peg_727		Rsou_peg_2015								hypothetical protein	5
		Rmag_0391			Rple_peg_1611		Rsou_peg_1714								protein of unknown function DUF45	3
MS2017_0574	SP60_06375	Rmag_0762		Rpha_peg_2111	Rple_peg_329		Rsou_peg_1080								lytic transglycosylase	6
MS2017_0556	SP60_06355	Rmag_0766	Rpac_peg_302	Rpha_peg_2085	Rple_peg_340	Rrec_peg_276	Rsou_peg_1096			COSY_0704	Vgig2_peg_101	Vsoy2_peg_944	Vgig1_peg_212	Vsoy1_peg_744	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	13
MS2017_0540	SP60_06310	Rmag_0776		Rpha_peg_2069	Rple_peg_358	Rrec_peg_287	Rsou_peg_1111								hypothetical protein	7
MS2017_0273		Rmag_0939			Rple_peg_922		Rsou_peg_1285								Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein	4
		Rmag_0968		Rpha_peg_1338	Rple_peg_974		Rsou_peg_1507								DNA-binding protein Fis	4
	SP60_07190	Rmag_0639		Rpha_peg_1169	Rple_peg_499		Rsou_peg_815								protein of unknown function UPF0118	5
MS2017_0730	SP60_07065	Rmag_0663		Rpha_peg_1289			Rsou_peg_855								Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	5
		Rmag_0710		Rpha_peg_629			Rsou_peg_222	Vdia_peg_307	Vext_peg_299	COSY_0661	Vgig2_peg_149	Vsoy2_peg_898	Vgig1_peg_261	Vsoy1_peg_698	FIG00387820: hypothetical protein	10
		Rmag_0948		Rpha_peg_1365											fructosamine kinase	2
		Rmag_0460		Rpha_peg_375	Rple_peg_1290		Rsou_peg_1388								hypothetical protein	4
	SP60_07120	Rmag_0655		Rpha_peg_1186	Rple_peg_481		Rsou_peg_847								hypothetical protein	5
	SP60_02000	Rmag_0887					Rsou_peg_1992								sugar transferase	3
		Rmag_0902					Rsou_peg_456								NAD-dependent epimerase/dehydratase	2
		Rmag_0903					Rsou_peg_455								GDP-mannose 4,6-dehydratase	2
		Rmag_0904					Rsou_peg_454								mannose-6-phosphate isomerase, type 2	2
								Vdia_peg_988	Vext_peg_976	COSY_0973	Vgig2_peg_963	Vsoy2_peg_225	Vgig1_peg_4	Vsoy1_peg_21	Prion protein	7
								Vdia_peg_987	Vext_peg_975		Vgig2_peg_962	Vsoy2_peg_226			hypothetical protein	4
MS2017_2187	SP60_04010		Rpac_peg_231	Rpha_peg_1018	Rple_peg_1595	Rrec_peg_701	Rsou_peg_1459	Vdia_peg_984	Vext_peg_972	COSY_0978	Vgig2_peg_959	Vsoy2_peg_229	Vgig1_peg_9	Vsoy1_peg_25	membrane protein	14
