	SUP05	R.magnifica	Bathy_complete_with_CRISPRannot	Bathysepcomplete_AP013042	Bathyther_MIQH01	Bathyazo_CAESAP02	Sponge_JYIN01	ThioNP1complete_CP023860	ThiosingularisPS1complete_CP006911	Thioautotrophicus_DQLA01	Thioperditus_PNQY01	Thiopontius_JACNGB01	Count
8375											Tper_0822		1
8376											Tper_1231		1
8377											Tper_0033		1
8378											Tper_0036		1
8379											Tper_1058		1
8380											Tper_1260		1
8381											Tper_0576		1
8382											Tper_1066		1
8383											Tper_0038		1
8384											Tper_0039		1
8385											Tper_1081		1
8386											Tper_0311		1
8387											Tper_0999		1
8388											Tper_1000		1
8389											Tper_1001		1
8390											Tper_1002		1
8391											Tper_1003		1
8392											Tper_1263		1
8393											Tper_1264		1
8394											Tper_1265		1
8395											Tper_0814		1
8396											Tper_1334		1
8397											Tper_0078		1
8398											Tper_0079		1
8399											Tper_0080		1
8400											Tper_0081		1
8401											Tper_0085		1
8402											Tper_0086		1
8403											Tper_0087		1
8404											Tper_0088		1
8405											Tper_1163		1
8406											Tper_1173		1
8407											Tper_1174		1
8408											Tper_1175		1
8409											Tper_1180		1
8410											Tper_1181		1
8411											Tper_1182		1
8412											Tper_1271		1
8413											Tper_1272		1
8414											Tper_1273		1
8415											Tper_1136		1
8416											Tper_0178		1
8417											Tper_1567		1
8418											Tper_1568		1
8419											Tper_1569		1
8420											Tper_1036		1
8421											Tper_0847		1
8422											Tper_0852		1
8423											Tper_0853		1
8424											Tper_0854		1
8425											Tper_0855		1
8426											Tper_0856		1
8427											Tper_0857		1
8428											Tper_0858		1
8429											Tper_0859		1
8430											Tper_0860		1
8431											Tper_0861		1
8432											Tper_1602		1
8433											Tper_1603		1
8434											Tper_1604		1
8435											Tper_1605		1
8436											Tper_0095		1
8437											Tper_0111		1
8438											Tper_0966		1
8439											Tper_0967		1
8440											Tper_0581		1
8441											Tper_0582		1
8442											Tper_1327		1
8443											Tper_1328		1
8444											Tper_0021		1
8445											Tper_1336		1
8446											Tper_1436		1
8447											Tper_1437		1
8448											Tper_0285		1
8449											Tper_0286		1
8450											Tper_0296		1
8451											Tper_0545		1
8452											Tper_0546		1
8453											Tper_1074		1
8454											Tper_0991		1
8455											Tper_0992		1
8456											Tper_0993		1
8457											Tper_0994		1
8458											Tper_1138		1
8459											Tper_1139		1
8460											Tper_0179		1
8461											Tper_0180		1
8462											Tper_0181		1
8463											Tper_0184		1
8464											Tper_0185		1
8465											Tper_0189		1
8466											Tper_0919		1
8467											Tper_0921		1
8468											Tper_0942		1
8469											Tper_0949		1
8470											Tper_0950		1
8471											Tper_0951		1
8472											Tper_0952		1
8473											Tper_0953		1
8474											Tper_0954		1
8475											Tper_0955		1
8476											Tper_0956		1
8477											Tper_0957		1
8478											Tper_0959		1
8479											Tper_0964		1
8480											Tper_0312		1
8481											Tper_0314		1
8482											Tper_0315		1
8483											Tper_0318		1
8484											Tper_0319		1
8485											Tper_0322		1
8486											Tper_0323		1
8487											Tper_0324		1
8488											Tper_0325		1
8489											Tper_0326		1
8490											Tper_0327		1
8491											Tper_0328		1
8492											Tper_0329		1
8493											Tper_0330		1
8494											Tper_1247		1
8495											Tper_1248		1
8496											Tper_1249		1
8497											Tper_0442		1
8498											Tper_0163		1
8499											Tper_0543		1
8500											Tper_0544		1
8501											Tper_1059		1
8502											Tper_1061		1
8503											Tper_1062		1
8504											Tper_1064		1
8505											Tper_1065		1
8506											Tper_0591		1
8507											Tper_0592		1
8508											Tper_0965		1
8509											Tper_1233		1
8510											Tper_1237		1
8511											Tper_1039		1
8512											Tper_1040		1
8513											Tper_1041		1
8514											Tper_1049		1
8515											Tper_1050		1
8516											Tper_1051		1
8517											Tper_1052		1
8518											Tper_1053		1
8519											Tper_1054		1
8520											Tper_1055		1
8521											Tper_1056		1
8522											Tper_1057		1
8523											Tper_1079		1
8524											Tper_1080		1
8525											Tper_0037		1
8526											Tper_0997		1
8527											Tper_1037		1
8528											Tper_1038		1
8529											Tper_0024		1
8530											Tper_0027		1
8531											Tper_0030		1
8532											Tper_0031		1
8533											Tper_0032		1
8534											Tper_1201		1
8535											Tper_1230		1
8536											Tper_0593		1
8537											Tper_0594		1
8538											Tper_0595		1
8539											Tper_0596		1
8540											Tper_1606		1
8541											Tper_1607		1
8542											Tper_1438		1
8543											Tper_1439		1
8544											Tper_0577		1
8545											Tper_0803		1
8546											Tper_0804		1
8547											Tper_0805		1
8548											Tper_0807		1
8549											Tper_0863		1
8550											Tper_0864		1
8551											Tper_0865		1
8552											Tper_0866		1
8553											Tper_0616		1
8554											Tper_0624		1
8555											Tper_0625		1
8556											Tper_0632		1
8557											Tper_0635		1
8558											Tper_0636		1
8559											Tper_0637		1
8560											Tper_0638		1
8561											Tper_0664		1
8562											Tper_0722		1
8563											Tper_0732		1
8564											Tper_0733		1
8565											Tper_0734		1
8566											Tper_0735		1
8567											Tper_1082		1
8568											Tper_1083		1
8569											Tper_1084		1
8570											Tper_1085		1
8571											Tper_1094		1
8572											Tper_1107		1
8573											Tper_0815		1
8574											Tper_1068		1
8575											Tper_1428		1
8576											Tper_1031		1
8577											Tper_1032		1
8578											Tper_1034		1
8579											Tper_1035		1
8580											Tper_1443		1
8581											Tper_1444		1
8582											Tper_1445		1
8583											Tper_1446		1
8584											Tper_0910		1
8585											Tper_1325		1
8586											Tper_1326		1
8587											Tper_1023		1
8588											Tper_1024		1
8589											Tper_1608		1
8590											Tper_1545		1
8591											Tper_1548		1
8592											Tper_1550		1
8593											Tper_1551		1
8594											Tper_1552		1
8595											Tper_1152		1
8596											Tper_1153		1
8597											Tper_1073		1
8598											Tper_0911		1
8599											Tper_0912		1
8600											Tper_0913		1
8601											Tper_0914		1
8602											Tper_0915		1
8603											Tper_0916		1
8604											Tper_0917		1
8605											Tper_0918		1
8606											Tper_0867		1
8607											Tper_0872		1
8608											Tper_0873		1
8609											Tper_0875		1
8610											Tper_1075		1
8611											Tper_1076		1
8612											Tper_1077		1
8613											Tper_1078		1
8614											Tper_1335		1
8615											Tper_0089		1
8616											Tper_0090		1
8617											Tper_0091		1
8618											Tper_0092		1
8619											Tper_0232		1
8620											Tper_0237		1
8621											Tper_0238		1
8622											Tper_0240		1
8623											Tper_0244		1
8624											Tper_0272		1
8625											Tper_0273		1
8626											Tper_0274		1
8627											Tper_0736		1
8628											Tper_0737		1
8629											Tper_0210		1
8630											Tper_0216		1
8631											Tper_0220		1
8632											Tper_0022		1
8633											Tper_0023		1
8634											Tper_1431		1
8635											Tper_1432		1
8636											Tper_1433		1
8637											Tper_1434		1
8638											Tper_1435		1
8639											Tper_0164		1
8640											Tper_0040		1
8641											Tper_0041		1
8642											Tper_0042		1
8643											Tper_0043		1
8644											Tper_0044		1
8645											Tper_0168		1
8646											Tper_0161		1
8647											Tper_1357		1
8648											Tper_1383		1
8649											Tper_1384		1
8650											Tper_1385		1
8651											Tper_1401		1
8652											Tper_1415		1
8653											Tper_1417		1
8654											Tper_1029		1
8655											Tper_1030		1
8656											Tper_1250		1
8657											Tper_1329		1
8658											Tper_1330		1
8659												H8D41_00015	1
8660												H8D41_00020	1
8661												H8D41_00025	1
8662												H8D41_00050	1
8663												H8D41_00055	1
8664												H8D41_00060	1
8665												H8D41_00065	1
8666												H8D41_00070	1
8667												H8D41_00085	1
8668												H8D41_00100	1
8669												H8D41_00105	1
8670												H8D41_00110	1
8671												H8D41_00125	1
8672												H8D41_00150	1
8673												H8D41_00195	1
8674												H8D41_00200	1
8675												H8D41_00275	1
8676												H8D41_00505	1
8677												H8D41_00510	1
8678												H8D41_00530	1
8679												H8D41_00555	1
8680												H8D41_00560	1
8681												H8D41_00565	1
8682												H8D41_00570	1
8683												H8D41_00575	1
8684												H8D41_00580	1
8685												H8D41_00705	1
8686												H8D41_00710	1
8687												H8D41_00805	1
8688												H8D41_00810	1
8689												H8D41_00885	1
8690												H8D41_00890	1
8691												H8D41_00910	1
8692												H8D41_00915	1
8693												H8D41_00940	1
8694												H8D41_00945	1
8695												H8D41_00950	1
8696												H8D41_01310	1
8697												H8D41_01465	1
8698												H8D41_01470	1
8699												H8D41_01550	1
8700												H8D41_01555	1
8701												H8D41_01560	1
8702												H8D41_01620	1
8703												H8D41_01895	1
8704												H8D41_01900	1
8705												H8D41_01905	1
8706												H8D41_01910	1
8707												H8D41_01915	1
8708												H8D41_01920	1
8709												H8D41_01925	1
8710												H8D41_01930	1
8711												H8D41_01935	1
8712												H8D41_02000	1
8713												H8D41_02100	1
8714												H8D41_02105	1
8715												H8D41_02110	1
8716												H8D41_02160	1
8717												H8D41_02320	1
8718												H8D41_02325	1
8719												H8D41_02330	1
8720												H8D41_02335	1
8721												H8D41_02340	1
8722												H8D41_02345	1
8723												H8D41_02350	1
8724												H8D41_02495	1
8725												H8D41_02570	1
8726												H8D41_02735	1
8727												H8D41_03120	1
8728												H8D41_03405	1
8729												H8D41_03410	1
8730												H8D41_03415	1
8731												H8D41_03645	1
8732												H8D41_03720	1
8733												H8D41_03760	1
8734												H8D41_03785	1
8735												H8D41_03800	1
8736												H8D41_03850	1
8737												H8D41_03885	1
8738												H8D41_04025	1
8739												H8D41_04030	1
8740												H8D41_04230	1
8741												H8D41_04235	1
8742												H8D41_04300	1
8743												H8D41_04305	1
8744												H8D41_04310	1
8745												H8D41_04315	1
8746												H8D41_04320	1
8747												H8D41_04375	1
8748												H8D41_04425	1
8749												H8D41_04430	1
8750												H8D41_04505	1
8751												H8D41_04875	1
8752												H8D41_04915	1
8753												H8D41_04920	1
8754												H8D41_05040	1
8755												H8D41_05045	1
8756												H8D41_05050	1
8757												H8D41_05055	1
8758												H8D41_05060	1
8759												H8D41_05065	1
8760												H8D41_05070	1
8761												H8D41_05075	1
8762												H8D41_05080	1
8763												H8D41_05110	1
8764												H8D41_05230	1
8765												H8D41_05485	1
8766												H8D41_05565	1
8767												H8D41_05710	1
8768												H8D41_05750	1
8769												H8D41_05785	1
8770												H8D41_05895	1
8771												H8D41_05900	1
8772												H8D41_05905	1
8773												H8D41_05910	1
8774												H8D41_05915	1
8775												H8D41_05925	1
8776												H8D41_05940	1
8777												H8D41_05945	1
8778												H8D41_05975	1
8779												H8D41_05990	1
8780												H8D41_05995	1
8781												H8D41_06070	1
8782												H8D41_06075	1
8783												H8D41_06080	1
8784												H8D41_06085	1
8785												H8D41_06090	1
8786												H8D41_06095	1
8787												H8D41_06100	1
8788												H8D41_06135	1
8789												H8D41_06260	1
8790												H8D41_06265	1
8791												H8D41_06415	1
