	CDC	GC	GC1	GC2	GC3	Genome	P(CDC)	gene_id	locus_tag
13496	0.224961	0.313433	0.358209	0.283582	0.298507	R.southwardae	0.3102		Rsou_peg_390
13497	0.140182	0.384615	0.437666	0.381963	0.334218	R.southwardae	0.0		Rsou_peg_391
13498	0.151582	0.365539	0.444444	0.309179	0.342995	R.southwardae	0.0034		Rsou_peg_393
13499	0.132009	0.392917	0.47125	0.3725	0.335	R.southwardae	0.0		Rsou_peg_394
13500	0.166997	0.412346	0.540741	0.318519	0.377778	R.southwardae	0.224		Rsou_peg_399
13501	0.170859	0.420896	0.426866	0.370149	0.465672	R.southwardae	0.0		Rsou_peg_402
13502	0.144631	0.404412	0.421569	0.372549	0.419118	R.southwardae	0.0		Rsou_peg_403
13503	0.244332	0.448087	0.393443	0.459016	0.491803	R.southwardae	0.8774		Rsou_peg_404
13504	0.108417	0.365176	0.439024	0.349593	0.306911	R.southwardae	0.0		Rsou_peg_405
13505	0.183833	0.348624	0.449541	0.330275	0.266055	R.southwardae	0.0956		Rsou_peg_406
13506	0.0995382	0.332215	0.40604	0.295302	0.295302	R.southwardae	0.014		Rsou_peg_407
13507	0.177069	0.352321	0.398734	0.35443	0.303797	R.southwardae	0.0074		Rsou_peg_408
13508	0.139444	0.298507	0.402985	0.208955	0.283582	R.southwardae	0.3372		Rsou_peg_409
13509	0.166253	0.431694	0.557377	0.393443	0.344262	R.southwardae	0.1718		Rsou_peg_410
13510	0.15903	0.362667	0.412	0.34	0.336	R.southwardae	0.0		Rsou_peg_415
13511	0.117257	0.374753	0.467456	0.35503	0.301775	R.southwardae	0.613		Rsou_peg_416
13512	0.300284	0.402299	0.396552	0.482759	0.327586	R.southwardae	0.3032		Rsou_peg_417
13513	0.154593	0.354839	0.41129	0.387097	0.266129	R.southwardae	0.2948		Rsou_peg_418
13514	0.171548	0.35654	0.436709	0.303797	0.329114	R.southwardae	0.0216		Rsou_peg_419
13515	0.178059	0.338284	0.440594	0.292079	0.282178	R.southwardae	0.0		Rsou_peg_420
13516	0.2351	0.373457	0.490741	0.333333	0.296296	R.southwardae	0.0102		Rsou_peg_421
13517	0.184292	0.281046	0.411765	0.254902	0.176471	R.southwardae	0.5334		Rsou_peg_422
13518	0.332447	0.342105	0.394737	0.342105	0.289474	R.southwardae	0.5818		Rsou_peg_429
13519	0.193096	0.371429	0.428571	0.385714	0.3	R.southwardae	0.014		Rsou_peg_430
13520	0.182389	0.347619	0.438095	0.3	0.304762	R.southwardae	0.0		Rsou_peg_431
13521	0.313105	0.34058	0.369565	0.347826	0.304348	R.southwardae	0.3418		Rsou_peg_445
13522	0.271602	0.413194	0.4375	0.40625	0.395833	R.southwardae	0.0174		Rsou_peg_448
13523	0.206604	0.363636	0.454545	0.338843	0.297521	R.southwardae	0.0272		Rsou_peg_449
13524	0.328039	0.358333	0.4	0.35	0.325	R.southwardae	0.6432		Rsou_peg_2085
13525	0.143254	0.337743	0.441799	0.283069	0.28836	R.southwardae	0.0		Rsou_peg_1341
13526	0.131792	0.336493	0.436019	0.298578	0.274882	R.southwardae	0.0094		Rsou_peg_1342
13527	0.142066	0.339744	0.371795	0.320513	0.326923	R.southwardae	0.1528		Rsou_peg_1344
13528	0.112515	0.33805	0.429245	0.301887	0.283019	R.southwardae	0.0864		Rsou_peg_1345
13529	0.300998	0.317708	0.375	0.296875	0.28125	R.southwardae	0.0376		Rsou_peg_1346
13530	0.19513	0.333333	0.43609	0.233083	0.330827	R.southwardae	0.0098		Rsou_peg_1347
13531	0.286817	0.384615	0.406593	0.384615	0.362637	R.southwardae	0.0018		Rsou_peg_1348
13532	0.234585	0.306513	0.356322	0.252874	0.310345	R.southwardae	0.0308		Rsou_peg_1349
13533	0.142431	0.386905	0.486607	0.401786	0.272321	R.southwardae	0.0024		Rsou_peg_1350
13534	0.157406	0.372611	0.455414	0.359873	0.302548	R.southwardae	0.0		Rsou_peg_1351
13535	0.328157	0.388889	0.5	0.380952	0.285714	R.southwardae	0.5438		Rsou_peg_1352
13536	0.184248	0.397661	0.497076	0.380117	0.315789	R.southwardae	0.0018		Rsou_peg_1353
13537	0.233187	0.369128	0.409396	0.348993	0.348993	R.southwardae	0.0004		Rsou_peg_1354
13538	0.322565	0.41358	0.462963	0.388889	0.388889	R.southwardae	0.1692		Rsou_peg_1355
13539	0.276932	0.412121	0.436364	0.509091	0.290909	R.southwardae	0.7638		Rsou_peg_1356
13540	0.228317	0.433333	0.505556	0.416667	0.377778	R.southwardae	0.0002		Rsou_peg_1357
13541	0.277041	0.384058	0.434783	0.358696	0.358696	R.southwardae	0.008		Rsou_peg_1358
13542	0.122087	0.360082	0.444444	0.37037	0.265432	R.southwardae	0.3926		Rsou_peg_1359
13543	0.21679	0.347222	0.416667	0.375	0.25	R.southwardae	0.3706		Rsou_peg_1360
13544	0.221753	0.338235	0.426471	0.294118	0.294118	R.southwardae	0.3016		Rsou_peg_1361
13545	0.181865	0.35461	0.43617	0.329787	0.297872	R.southwardae	0.4802		Rsou_peg_1362
13546	0.0979866	0.351706	0.448819	0.334646	0.271654	R.southwardae	0.0966		Rsou_peg_1363
13547	0.14156	0.37785	0.491857	0.410423	0.23127	R.southwardae	0.0		Rsou_peg_1364
13548	0.20132	0.397222	0.466667	0.441667	0.283333	R.southwardae	0.008		Rsou_peg_1365
13549	0.176019	0.375479	0.431034	0.367816	0.327586	R.southwardae	0.0018		Rsou_peg_1366
13550	0.209414	0.323877	0.390071	0.304965	0.276596	R.southwardae	0.0006		Rsou_peg_1367
13551	0.156718	0.404167	0.509375	0.3875	0.315625	R.southwardae	0.0		Rsou_peg_1368
13552	0.18214	0.408759	0.50365	0.430657	0.291971	R.southwardae	0.0364		Rsou_peg_1369
13553	0.282501	0.354049	0.389831	0.276836	0.39548	R.southwardae	0.0		Rsou_peg_1370
13554	0.227188	0.365079	0.428571	0.404762	0.261905	R.southwardae	0.734		Rsou_peg_1371
13555	0.262947	0.391026	0.442308	0.384615	0.346154	R.southwardae	0.0052		Rsou_peg_1372
13556	0.119642	0.357143	0.434524	0.380952	0.255952	R.southwardae	0.4388		Rsou_peg_1373
13557	0.267792	0.375587	0.464789	0.380282	0.28169	R.southwardae	0.0992		Rsou_peg_1374
13558	0.167809	0.425358	0.53681	0.392638	0.346626	R.southwardae	0.0		Rsou_peg_1375
13559	0.213964	0.384127	0.447619	0.333333	0.371429	R.southwardae	0.1004		Rsou_peg_1376
13560	0.150742	0.42003	0.493274	0.430493	0.336323	R.southwardae	0.0018		Rsou_peg_1377
13561	0.226887	0.37457	0.391753	0.443299	0.28866	R.southwardae	0.0772		Rsou_peg_1378
13562	0.189645	0.368237	0.397906	0.382199	0.324607	R.southwardae	0.0004		Rsou_peg_1379
13563	0.230212	0.391156	0.489796	0.285714	0.397959	R.southwardae	0.027		Rsou_peg_1380
13564	0.174599	0.425577	0.459119	0.484277	0.333333	R.southwardae	0.0402		Rsou_peg_1381
13565	0.211538	0.385542	0.518072	0.26506	0.373494	R.southwardae	0.278		Rsou_peg_1382
13566	0.135284	0.39933	0.54089	0.374462	0.28264	R.southwardae	0.0		Rsou_peg_1383
13567	0.163904	0.345679	0.388889	0.314815	0.333333	R.southwardae	0.2944		Rsou_peg_1384
13568	0.1643	0.330709	0.346457	0.346457	0.299213	R.southwardae	0.0908		Rsou_peg_1385
13569	0.28899	0.384615	0.461538	0.384615	0.307692	R.southwardae	0.9264		Rsou_peg_1386
13570	0.218545	0.32716	0.462963	0.296296	0.222222	R.southwardae	0.8694		Rsou_peg_1387
13571	0.185575	0.333333	0.470588	0.205882	0.323529	R.southwardae	0.9474		Rsou_peg_1388
13572	0.157412	0.340206	0.453608	0.329897	0.237113	R.southwardae	0.8204		Rsou_peg_1389
13573	0.248845	0.348259	0.447761	0.373134	0.223881	R.southwardae	0.2522		Rsou_peg_1395
13574	0.186772	0.392405	0.481013	0.367089	0.329114	R.southwardae	0.779		Rsou_peg_1398
13575	0.264952	0.355556	0.45	0.3	0.316667	R.southwardae	0.3064		Rsou_peg_1399
13576	0.0829997	0.362963	0.45679	0.353086	0.279012	R.southwardae	0.0012		Rsou_peg_1407
13577	0.143405	0.397275	0.5	0.336478	0.355346	R.southwardae	0.0		Rsou_peg_1408
13578	0.134958	0.29932	0.401361	0.258503	0.238095	R.southwardae	0.0964		Rsou_peg_1409
13579	0.123655	0.285908	0.365854	0.256098	0.235772	R.southwardae	0.0006		Rsou_peg_1410
13580	0.0777506	0.275932	0.374622	0.259819	0.193353	R.southwardae	0.0		Rsou_peg_1411
13581	0.200404	0.356808	0.535211	0.267606	0.267606	R.southwardae	0.5642		Rsou_peg_1413
13582	0.182774	0.40812	0.429487	0.416667	0.378205	R.southwardae	0.0108		Rsou_peg_1414
13583	0.114207	0.355819	0.449704	0.312426	0.305325	R.southwardae	0.0		Rsou_peg_1415
13584	0.164864	0.367911	0.431535	0.344398	0.327801	R.southwardae	0.0		Rsou_peg_1416
13585	0.165391	0.347118	0.383459	0.360902	0.296992	R.southwardae	0.0		Rsou_peg_1417
13586	0.302495	0.210526	0.157895	0.236842	0.236842	R.southwardae	0.0816		Rsou_peg_1420
13587	0.142077	0.371287	0.468647	0.353135	0.292079	R.southwardae	0.0		Rsou_peg_1421
13588	0.1695	0.306763	0.362319	0.26087	0.297101	R.southwardae	0.0232		Rsou_peg_1425
13589	0.197981	0.353434	0.492462	0.311558	0.256281	R.southwardae	0.0		Rsou_peg_1426
13590	0.295446	0.351598	0.438356	0.342466	0.273973	R.southwardae	0.0142		Rsou_peg_1427
13591	0.201402	0.362179	0.413462	0.278846	0.394231	R.southwardae	0.1654		Rsou_peg_2
13592	0.179826	0.376344	0.419355	0.330645	0.379032	R.southwardae	0.0764		Rsou_peg_3
13593	0.255096	0.314554	0.323944	0.225352	0.394366	R.southwardae	0.0698		Rsou_peg_4
13594	0.13288	0.338983	0.440678	0.310734	0.265537	R.southwardae	0.0504		Rsou_peg_7
13595	0.199938	0.319249	0.366197	0.253521	0.338028	R.southwardae	0.7778		Rsou_peg_8
13596	0.103876	0.344186	0.423256	0.330233	0.27907	R.southwardae	0.1988		Rsou_peg_9
13597	0.205871	0.347222	0.5	0.305556	0.236111	R.southwardae	0.6886		Rsou_peg_10
13598	0.126222	0.338964	0.402027	0.351351	0.263514	R.southwardae	0.0002		Rsou_peg_11
13599	0.185165	0.350877	0.5	0.289474	0.263158	R.southwardae	0.8412		Rsou_peg_12
13600	0.21836	0.324444	0.493333	0.173333	0.306667	R.southwardae	0.166		Rsou_peg_13
13601	0.122913	0.357724	0.430894	0.390244	0.252033	R.southwardae	0.772		Rsou_peg_14
13602	0.223202	0.320833	0.4375	0.225	0.3	R.southwardae	0.1036		Rsou_peg_17
13603	0.137711	0.298246	0.342105	0.289474	0.263158	R.southwardae	0.0108		Rsou_peg_19
13604	0.159468	0.303279	0.327869	0.295082	0.286885	R.southwardae	0.175		Rsou_peg_26
13605	0.192301	0.358466	0.436508	0.361111	0.277778	R.southwardae	0.0		Rsou_peg_27
13606	0.164548	0.348083	0.513274	0.256637	0.274336	R.southwardae	0.1544		Rsou_peg_28
13607	0.251441	0.288889	0.311111	0.244444	0.311111	R.southwardae	0.2092		Rsou_peg_42
13608	0.125775	0.374289	0.460751	0.334471	0.327645	R.southwardae	0.0006		Rsou_peg_45
13609	0.134839	0.337942	0.410138	0.345622	0.258065	R.southwardae	0.0028		Rsou_peg_46
13610	0.122341	0.321038	0.413934	0.303279	0.245902	R.southwardae	0.003		Rsou_peg_47
13611	0.177437	0.262346	0.37037	0.25	0.166667	R.southwardae	0.0192		Rsou_peg_54
13612	0.181524	0.326007	0.428571	0.21978	0.32967	R.southwardae	0.233		Rsou_peg_55
13613	0.160157	0.341146	0.421875	0.382812	0.21875	R.southwardae	0.1266		Rsou_peg_56
13614	0.132221	0.376026	0.359606	0.403941	0.364532	R.southwardae	0.048		Rsou_peg_57
13615	0.14697	0.440678	0.457627	0.480226	0.384181	R.southwardae	0.1264		Rsou_peg_58
13616	0.192043	0.428839	0.449438	0.511236	0.325843	R.southwardae	0.0		Rsou_peg_59
13617	0.198801	0.352617	0.38843	0.347107	0.322314	R.southwardae	0.0392		Rsou_peg_60
13618	0.144089	0.33913	0.434783	0.295652	0.286957	R.southwardae	0.5254		Rsou_peg_61
13619	0.225497	0.345238	0.464286	0.309524	0.261905	R.southwardae	0.108		Rsou_peg_62
13620	0.178752	0.363426	0.486111	0.340278	0.263889	R.southwardae	0.0136		Rsou_peg_64
13621	0.218475	0.373522	0.446809	0.333333	0.340426	R.southwardae	0.0002		Rsou_peg_65
13622	0.210613	0.397059	0.509804	0.357843	0.323529	R.southwardae	0.0		Rsou_peg_68
13623	0.130915	0.408046	0.486207	0.403448	0.334483	R.southwardae	0.0006		Rsou_peg_69
13624	0.145357	0.27619	0.328571	0.242857	0.257143	R.southwardae	0.964		Rsou_peg_1774
13625	0.176542	0.316327	0.316327	0.326531	0.306122	R.southwardae	0.3412		Rsou_peg_1775
13626	0.165034	0.433755	0.549367	0.377215	0.374684	R.southwardae	0.0		Rsou_peg_1776
13627	0.133662	0.42131	0.498534	0.357771	0.407625	R.southwardae	0.0		Rsou_peg_1779
13628	0.104888	0.287719	0.368421	0.273684	0.221053	R.southwardae	0.3154		Rsou_peg_1781
13629	0.243418	0.25	0.204545	0.227273	0.318182	R.southwardae	0.4206		Rsou_peg_1782
13630	0.179879	0.303571	0.392857	0.25	0.267857	R.southwardae	0.7882		Rsou_peg_1783
13631	0.218132	0.357143	0.442857	0.357143	0.271429	R.southwardae	0.8278		Rsou_peg_1784
13632	0.14654	0.419324	0.518841	0.382609	0.356522	R.southwardae	0.0		Rsou_peg_1786
13633	0.163638	0.356209	0.480392	0.294118	0.294118	R.southwardae	0.3498		Rsou_peg_1793
13634	0.238324	0.324444	0.36	0.36	0.253333	R.southwardae	0.1746		Rsou_peg_1797
13635	0.220524	0.316092	0.431034	0.258621	0.258621	R.southwardae	0.4738		Rsou_peg_1798
13636	0.189885	0.261438	0.254902	0.313725	0.215686	R.southwardae	0.5402		Rsou_peg_1799
13637	0.177161	0.337255	0.482353	0.282353	0.247059	R.southwardae	0.428		Rsou_peg_1734
13638	0.16843	0.33945	0.412844	0.33945	0.266055	R.southwardae	0.2898		Rsou_peg_1735
13639	0.132892	0.374793	0.452736	0.353234	0.318408	R.southwardae	0.0456		Rsou_peg_1742
13640	0.1244	0.351291	0.491582	0.289562	0.272727	R.southwardae	0.0		Rsou_peg_1744
13641	0.111461	0.385664	0.493404	0.348285	0.315303	R.southwardae	0.0		Rsou_peg_1745
13642	0.211446	0.381356	0.432203	0.355932	0.355932	R.southwardae	0.0264		Rsou_peg_1747
13643	0.143199	0.335498	0.38961	0.337662	0.279221	R.southwardae	0.0124		Rsou_peg_1749
13644	0.183251	0.428748	0.505576	0.423792	0.356877	R.southwardae	0.0		Rsou_peg_1752
13645	0.17225	0.401709	0.474359	0.333333	0.397436	R.southwardae	0.0282		Rsou_peg_1753
13646	0.152726	0.335165	0.401099	0.346154	0.258242	R.southwardae	0.0096		Rsou_peg_1754
13647	0.162152	0.289308	0.386792	0.245283	0.235849	R.southwardae	0.1316		Rsou_peg_1755
13648	0.128863	0.301205	0.349398	0.313253	0.240964	R.southwardae	0.0004		Rsou_peg_1756
13649	0.130595	0.306763	0.42029	0.282609	0.217391	R.southwardae	0.0		Rsou_peg_1757
13650	0.117181	0.326023	0.394737	0.29386	0.289474	R.southwardae	0.0294		Rsou_peg_1758
13651	0.0670952	0.283054	0.407821	0.223464	0.217877	R.southwardae	0.87		Rsou_peg_1759
13652	0.188696	0.296804	0.369863	0.287671	0.232877	R.southwardae	0.5912		Rsou_peg_1760
13653	0.205083	0.365782	0.460177	0.371681	0.265487	R.southwardae	0.0242		Rsou_peg_1761
13654	0.12245	0.371901	0.446281	0.322314	0.347107	R.rectimargo	0.6544		Rrec_peg_709
13655	0.137675	0.394886	0.497159	0.383523	0.303977	R.rectimargo	0.0		Rrec_peg_716
13656	0.343383	0.396825	0.452381	0.285714	0.452381	R.rectimargo	0.3244		Rrec_peg_718
13657	0.110852	0.403715	0.466276	0.354839	0.390029	R.rectimargo	0.0016		Rrec_peg_720
13658	0.149079	0.420253	0.551899	0.377215	0.331646	R.rectimargo	0.0		Rrec_peg_723
13659	0.19275	0.425926	0.546296	0.388889	0.342593	R.rectimargo	0.191		Rrec_peg_724
13660	0.186169	0.36036	0.475676	0.313514	0.291892	R.rectimargo	0.0		Rrec_peg_727
13661	0.131387	0.377778	0.416	0.365333	0.352	R.rectimargo	0.0		Rrec_peg_728
13662	0.153679	0.361742	0.420455	0.329545	0.335227	R.rectimargo	0.035		Rrec_peg_733
13663	0.180317	0.415245	0.47099	0.382253	0.392491	R.rectimargo	0.0		Rrec_peg_734
13664	0.247477	0.412698	0.47619	0.333333	0.428571	R.rectimargo	0.5082		Rrec_peg_735
13665	0.353889	0.350427	0.307692	0.333333	0.410256	R.rectimargo	0.2998		Rrec_peg_736
13666	0.121979	0.385965	0.4613	0.371517	0.325077	R.rectimargo	0.0004		Rrec_peg_737
13667	0.111734	0.360097	0.40146	0.383212	0.29562	R.rectimargo	0.0046		Rrec_peg_738
13668	0.124958	0.391642	0.498542	0.376093	0.300292	R.rectimargo	0.0		Rrec_peg_739
13669	0.246476	0.414348	0.435993	0.42115	0.3859	R.rectimargo	0.0		Rrec_peg_740
13670	0.199384	0.370998	0.440678	0.338983	0.333333	R.rectimargo	0.0		Rrec_peg_741
13671	0.229924	0.412698	0.479592	0.408163	0.35034	R.rectimargo	0.0		Rrec_peg_742
13672	0.234573	0.359649	0.407895	0.315789	0.355263	R.rectimargo	0.1162		Rrec_peg_743
13673	0.14596	0.336245	0.445415	0.283843	0.279476	R.rectimargo	0.001		Rrec_peg_744
13674	0.196689	0.402542	0.430085	0.398305	0.379237	R.rectimargo	0.0		Rrec_peg_745
13675	0.154656	0.38546	0.514403	0.382716	0.259259	R.rectimargo	0.0		Rrec_peg_746
13676	0.2806	0.289855	0.369565	0.217391	0.282609	R.rectimargo	0.2422		Rrec_peg_747
13677	0.126151	0.413333	0.533333	0.4	0.306667	R.rectimargo	0.0002		Rrec_peg_748
13678	0.0819813	0.358543	0.43324	0.330532	0.311858	R.rectimargo	0.0		Rrec_peg_749
13679	0.106844	0.350448	0.447433	0.303178	0.300733	R.rectimargo	0.0		Rrec_peg_750
13680	0.116132	0.408915	0.47093	0.44186	0.313953	R.rectimargo	0.913		Rrec_peg_751
13681	0.270306	0.371069	0.396226	0.528302	0.188679	R.rectimargo	0.2052		Rrec_peg_752
13682	0.108768	0.350309	0.412037	0.361111	0.277778	R.rectimargo	0.0946		Rrec_peg_753
13683	0.0725867	0.400813	0.45122	0.409756	0.341463	R.rectimargo	0.0702		Rrec_peg_754
13684	0.210287	0.325397	0.380952	0.238095	0.357143	R.rectimargo	0.5172		Rrec_peg_755
13685	0.274124	0.375	0.416667	0.4375	0.270833	R.rectimargo	0.3434		Rrec_peg_756
13686	0.167455	0.337778	0.386667	0.373333	0.253333	R.rectimargo	0.9618		Rrec_peg_757
13687	0.255253	0.326667	0.34	0.34	0.3	R.rectimargo	0.7566		Rrec_peg_758
13688	0.357258	0.341085	0.44186	0.209302	0.372093	R.rectimargo	0.0624		Rrec_peg_759
13689	0.206648	0.360967	0.404145	0.352332	0.326425	R.rectimargo	0.0		Rrec_peg_760
13690	0.145482	0.390863	0.479695	0.370558	0.322335	R.rectimargo	0.0		Rrec_peg_765
13691	0.136191	0.373377	0.454545	0.340909	0.324675	R.rectimargo	0.0		Rrec_peg_766
13692	0.134619	0.352601	0.445087	0.300578	0.312139	R.rectimargo	0.1634		Rrec_peg_767
13693	0.200324	0.373494	0.457831	0.361446	0.301205	R.rectimargo	0.9032		Rrec_peg_768
13694	0.326856	0.373016	0.452381	0.333333	0.333333	R.rectimargo	0.6076		Rrec_peg_769
13695	0.117301	0.378587	0.496689	0.357616	0.281457	R.rectimargo	0.0004		Rrec_peg_776
13696	0.134563	0.333333	0.427885	0.235577	0.336538	R.rectimargo	0.0106		Rrec_peg_777
13697	0.11754	0.412924	0.541371	0.380615	0.316785	R.rectimargo	0.0		Rrec_peg_778
13698	0.236846	0.37276	0.537634	0.311828	0.268817	R.rectimargo	0.0426		Rrec_peg_779
13699	0.25702	0.4	0.52	0.32	0.36	R.rectimargo	0.9314		Rrec_peg_780
13700	0.194059	0.380392	0.435294	0.352941	0.352941	R.rectimargo	0.9094		Rrec_peg_781
13701	0.245955	0.280303	0.340909	0.272727	0.227273	R.rectimargo	0.8294		Rrec_peg_783
13702	0.201566	0.367816	0.517241	0.293103	0.293103	R.rectimargo	0.4966		Rrec_peg_784
13703	0.262352	0.375	0.464286	0.321429	0.339286	R.rectimargo	0.8202		Rrec_peg_785
13704	0.273226	0.379845	0.488372	0.255814	0.395349	R.rectimargo	0.7808		Rrec_peg_786
13705	0.174047	0.306878	0.380952	0.269841	0.269841	R.rectimargo	0.897		Rrec_peg_787
13706	0.157784	0.348718	0.492308	0.261538	0.292308	R.rectimargo	0.1308		Rrec_peg_791
13707	0.133121	0.356322	0.423645	0.300493	0.344828	R.rectimargo	0.0328		Rrec_peg_796
13708	0.327946	0.405405	0.513514	0.432432	0.27027	R.rectimargo	0.9206		Rrec_peg_801
13709	0.135443	0.371408	0.4375	0.362069	0.314655	R.rectimargo	0.0		Rrec_peg_803
13710	0.129978	0.39413	0.515723	0.327044	0.339623	R.rectimargo	0.4814		Rrec_peg_804
13711	0.193686	0.324201	0.383562	0.287671	0.30137	R.rectimargo	0.7702		Rrec_peg_808
13712	0.0698766	0.326087	0.432367	0.285024	0.26087	R.rectimargo	0.0098		Rrec_peg_809
13713	0.135112	0.364389	0.453416	0.304348	0.335404	R.rectimargo	0.1948		Rrec_peg_813
13714	0.231163	0.306122	0.306122	0.285714	0.326531	R.rectimargo	0.9042		Rrec_peg_814
13715	0.167145	0.414915	0.528529	0.424925	0.291291	R.rectimargo	0.0		Rrec_peg_822
13716	0.233504	0.410256	0.492308	0.369231	0.369231	R.rectimargo	0.9678		Rrec_peg_823
13717	0.161968	0.415123	0.583333	0.393519	0.268519	R.rectimargo	0.0006		Rrec_peg_824
13718	0.260917	0.319149	0.446809	0.191489	0.319149	R.rectimargo	0.7604		Rrec_peg_826
13719	0.233992	0.325	0.25	0.325	0.4	R.rectimargo	0.5234		Rrec_peg_827
13720	0.216497	0.3663	0.274725	0.450549	0.373626	R.rectimargo	0.0806		Rrec_peg_828
13721	0.32713	0.408805	0.509434	0.377358	0.339623	R.rectimargo	0.165		Rrec_peg_829
13722	0.27925	0.392593	0.555556	0.355556	0.266667	R.rectimargo	0.4138		Rrec_peg_830
13723	0.346096	0.374429	0.465753	0.287671	0.369863	R.rectimargo	0.0004		Rrec_peg_831
13724	0.252669	0.333333	0.353846	0.307692	0.338462	R.rectimargo	0.158		Rrec_peg_832
13725	0.168044	0.383648	0.54717	0.320755	0.283019	R.rectimargo	0.0082		Rrec_peg_833
13726	0.126038	0.359534	0.419214	0.257642	0.401747	R.rectimargo	0.0194		Rrec_peg_834
13727	0.219377	0.375527	0.468354	0.291139	0.367089	R.rectimargo	0.3512		Rrec_peg_838
13728	0.155254	0.360673	0.457413	0.321767	0.302839	R.rectimargo	0.0		Rrec_peg_839
13729	0.330228	0.381818	0.509091	0.309091	0.327273	R.rectimargo	0.0652		Rrec_peg_840
13730	0.178749	0.393701	0.496063	0.370079	0.314961	R.rectimargo	0.1108		Rrec_peg_841
13731	0.166691	0.27027	0.243243	0.27027	0.297297	R.rectimargo	0.2036		Rrec_peg_842
13732	0.292028	0.362319	0.369565	0.478261	0.23913	R.rectimargo	0.4544		Rrec_peg_844
13733	0.136575	0.353535	0.505051	0.272727	0.282828	R.rectimargo	0.634		Rrec_peg_845
13734	0.282503	0.364341	0.372093	0.372093	0.348837	R.rectimargo	0.7506		Rrec_peg_846
13735	0.276329	0.365079	0.452381	0.214286	0.428571	R.rectimargo	0.7252		Rrec_peg_858
13736	0.241253	0.383333	0.5	0.366667	0.283333	R.rectimargo	0.807		Rrec_peg_859
13737	0.129787	0.363198	0.462428	0.312139	0.315029	R.rectimargo	0.0		Rrec_peg_860
13738	0.162049	0.295833	0.3375	0.2375	0.3125	R.rectimargo	0.9984		Rrec_peg_861
13739	0.201909	0.26087	0.23913	0.217391	0.326087	R.rectimargo	0.8688		Rrec_peg_862
13740	0.287537	0.423611	0.4375	0.458333	0.375	R.rectimargo	0.8658		Rrec_peg_866
13741	0.180536	0.29697	0.490909	0.2	0.2	R.rectimargo	0.9452		Rrec_peg_871
13742	0.135941	0.386667	0.506667	0.333333	0.32	R.rectimargo	0.0066		Rrec_peg_872
13743	0.161649	0.417058	0.497653	0.42723	0.326291	R.rectimargo	0.0		Rrec_peg_873
13744	0.288209	0.3125	0.395833	0.208333	0.333333	R.rectimargo	0.3954		Rrec_peg_875
13745	0.186098	0.415638	0.45679	0.481481	0.308642	R.rectimargo	0.6902		Rrec_peg_877
13746	0.291788	0.276423	0.365854	0.268293	0.195122	R.rectimargo	0.1562		Rrec_peg_878
13747	0.212309	0.338164	0.434783	0.376812	0.202899	R.rectimargo	0.4086		Rrec_peg_879
13748	0.269834	0.326667	0.36	0.38	0.24	R.rectimargo	0.3988		Rrec_peg_880
13749	0.148756	0.368421	0.488722	0.406015	0.210526	R.rectimargo	0.1228		Rrec_peg_881
13750	0.206649	0.349206	0.428571	0.345238	0.27381	R.rectimargo	0.2478		Rrec_peg_882
13751	0.370044	0.429825	0.421053	0.447368	0.421053	R.rectimargo	0.4332		Rrec_peg_890
