pseudo	gene_id	genome	locus_tag	SEED_level_1	SEED_level_2	SEED_level_3	SEED_long_name
pseudo		R.southwardae	Rsou_peg_1910				
pseudo		R.southwardae	Rsou_peg_1911	Membrane Transport	Protein secretion system, Type I	Type I secretion system for aggregation	T1SS secreted agglutinin RTX
pseudo		R.southwardae	Rsou_peg_1912	Membrane Transport	Protein secretion system, Type I	Type I secretion system for aggregation	T1SS secreted agglutinin RTX
pseudo		R.southwardae	Rsou_peg_1913				
pseudo		R.southwardae	Rsou_peg_1914				
		R.southwardae	Rsou_peg_1915				
		R.southwardae	Rsou_peg_1916				
		R.southwardae	Rsou_peg_1917				
pseudo		R.southwardae	Rsou_peg_1918				
pseudo		R.southwardae	Rsou_peg_1919				
pseudo		R.southwardae	Rsou_peg_192	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_192	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1921				
		R.southwardae	Rsou_peg_1922	RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)
		R.southwardae	Rsou_peg_1927				
pseudo		R.southwardae	Rsou_peg_1928				
pseudo		R.southwardae	Rsou_peg_1929				
pseudo		R.southwardae	Rsou_peg_193	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_193	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_1933				
pseudo		R.southwardae	Rsou_peg_1934	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1934	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1935	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1935	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1936	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1936	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1937	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1937	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1938				
pseudo		R.southwardae	Rsou_peg_1939				
pseudo		R.southwardae	Rsou_peg_194	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_194	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_1940				
pseudo		R.southwardae	Rsou_peg_1941				
pseudo		R.southwardae	Rsou_peg_1942				
		R.southwardae	Rsou_peg_1944				
		R.southwardae	Rsou_peg_1947	Phosphorus Metabolism	Phosphorus Metabolism - no subcategory	Phosphate metabolism	Probable low-affinity inorganic phosphate transporter
		R.southwardae	Rsou_peg_1948	Phosphorus Metabolism	Phosphorus Metabolism - no subcategory	Phosphate metabolism	Phosphate transport regulator (distant homolog of PhoU)
		R.southwardae	Rsou_peg_1949	Respiration	Electron accepting reactions	Terminal cytochrome C oxidases	Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion
		R.southwardae	Rsou_peg_1949	Respiration	Respiration - no subcategory	Biogenesis of cbb3-type cytochrome c oxidases	Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion
pseudo		R.southwardae	Rsou_peg_195	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_195	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1950				
pseudo		R.southwardae	Rsou_peg_1955				
pseudo		R.southwardae	Rsou_peg_1957	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine Biosynthesis	Sulfate permease
pseudo		R.southwardae	Rsou_peg_1958				
pseudo		R.southwardae	Rsou_peg_1959				
pseudo		R.southwardae	Rsou_peg_196	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_196	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1960				
pseudo		R.southwardae	Rsou_peg_1961				
		R.southwardae	Rsou_peg_1963	Protein Metabolism	Protein processing and modification	Protein deglycation	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)
		R.southwardae	Rsou_peg_1968				
pseudo		R.southwardae	Rsou_peg_197	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_197	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1971				
pseudo		R.southwardae	Rsou_peg_1974				
pseudo		R.southwardae	Rsou_peg_1975				
pseudo		R.southwardae	Rsou_peg_1976				
pseudo		R.southwardae	Rsou_peg_1977	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine Biosynthesis	Sulfate permease
		R.southwardae	Rsou_peg_1979				
pseudo		R.southwardae	Rsou_peg_198	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_198	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1981	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)
		R.southwardae	Rsou_peg_1981	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)
		R.southwardae	Rsou_peg_1982				
		R.southwardae	Rsou_peg_1983				
		R.southwardae	Rsou_peg_1984	DNA Metabolism	DNA Metabolism - no subcategory	Type I Restriction-Modification	Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)
		R.southwardae	Rsou_peg_1984	DNA Metabolism	DNA Metabolism - no subcategory	Restriction-Modification System	Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)
pseudo		R.southwardae	Rsou_peg_1985				
pseudo		R.southwardae	Rsou_peg_1986				
		R.southwardae	Rsou_peg_1987				
pseudo		R.southwardae	Rsou_peg_199	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
pseudo		R.southwardae	Rsou_peg_199	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
		R.southwardae	Rsou_peg_1991	Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)
		R.southwardae	Rsou_peg_1992	Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-)
		R.southwardae	Rsou_peg_1993	Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-glucose 4-epimerase (EC 5.1.3.2)
		R.southwardae	Rsou_peg_1994				
		R.southwardae	Rsou_peg_1996				
		R.southwardae	Rsou_peg_1997				
pseudo		R.southwardae	Rsou_peg_1998				
		R.southwardae	Rsou_peg_1999				
pseudo		R.southwardae	Rsou_peg_2	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Folate Biosynthesis	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)
pseudo		R.southwardae	Rsou_peg_2	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)
pseudo		R.southwardae	Rsou_peg_2	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)
		R.southwardae	Rsou_peg_200				
pseudo		R.southwardae	Rsou_peg_2000				
pseudo		R.southwardae	Rsou_peg_2001	Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-glucose 4-epimerase (EC 5.1.3.2)
pseudo		R.southwardae	Rsou_peg_2002	Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-glucose 4-epimerase (EC 5.1.3.2)
pseudo		R.southwardae	Rsou_peg_2003				
pseudo		R.southwardae	Rsou_peg_2004				
pseudo		R.southwardae	Rsou_peg_2005				
		R.southwardae	Rsou_peg_2009	Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Nucleoside diphosphate kinase (EC 2.7.4.6)
		R.southwardae	Rsou_peg_2009	Nucleosides and Nucleotides	Purines	Purine conversions	Nucleoside diphosphate kinase (EC 2.7.4.6)
pseudo		R.southwardae	Rsou_peg_201	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Nitrate/nitrite transporter
		R.southwardae	Rsou_peg_2010	DNA Metabolism	DNA Metabolism - no subcategory	DNA structural proteins, bacterial	DNA-binding protein HU-beta
pseudo		R.southwardae	Rsou_peg_2013	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase E (EC 4.2.1.70)
		R.southwardae	Rsou_peg_2014				
		R.southwardae	Rsou_peg_2015				
pseudo		R.southwardae	Rsou_peg_2016				
pseudo		R.southwardae	Rsou_peg_202	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Nitrate/nitrite transporter
		R.southwardae	Rsou_peg_2021	DNA Metabolism	DNA recombination	RuvABC plus a hypothetical	Holliday junction DNA helicase RuvA
pseudo		R.southwardae	Rsou_peg_2022				
		R.southwardae	Rsou_peg_2023				
pseudo		R.southwardae	Rsou_peg_2024				
pseudo		R.southwardae	Rsou_peg_2025				
pseudo		R.southwardae	Rsou_peg_2026	Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thymidylate kinase (EC 2.7.4.9)
pseudo		R.southwardae	Rsou_peg_2027	Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thymidylate kinase (EC 2.7.4.9)
pseudo		R.southwardae	Rsou_peg_2028				
		R.southwardae	Rsou_peg_2029				
pseudo		R.southwardae	Rsou_peg_203	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Nitrate/nitrite transporter NarK
		R.southwardae	Rsou_peg_2030				
		R.southwardae	Rsou_peg_2031				
pseudo		R.southwardae	Rsou_peg_204	Nitrogen Metabolism	Denitrification	Denitrifying reductase gene clusters	Nitrate/nitrite transporter NarK
pseudo		R.southwardae	Rsou_peg_2040				
pseudo		R.southwardae	Rsou_peg_2041	Carbohydrates	Monosaccharides	Xylose utilization	Xylulose kinase (EC 2.7.1.17)
pseudo		R.southwardae	Rsou_peg_2042	Carbohydrates	Monosaccharides	Xylose utilization	Xylulose kinase (EC 2.7.1.17)
pseudo		R.southwardae	Rsou_peg_2043	Carbohydrates	Monosaccharides	Xylose utilization	Xylulose kinase (EC 2.7.1.17)
		R.southwardae	Rsou_peg_2048				
		R.southwardae	Rsou_peg_2049				
pseudo		R.southwardae	Rsou_peg_205	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Nitrate/nitrite transporter
		R.southwardae	Rsou_peg_2050				
pseudo		R.southwardae	Rsou_peg_2051	Membrane Transport	Protein secretion system, Type I	Type I secretion system for aggregation	T1SS secreted agglutinin RTX
pseudo		R.southwardae	Rsou_peg_2052				
pseudo		R.southwardae	Rsou_peg_2053				
pseudo		R.southwardae	Rsou_peg_2054				
pseudo		R.southwardae	Rsou_peg_206	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrate and nitrite ammonification	Nitrate/nitrite transporter
		R.southwardae	Rsou_peg_207	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Nitrosative stress	Hcp transcriptional regulator HcpR (Crp/Fnr family)
		R.southwardae	Rsou_peg_209				
pseudo		R.southwardae	Rsou_peg_213	Carbohydrates	CO2 fixation	CO2 uptake, carboxysome	RuBisCO operon transcriptional regulator CbbR
pseudo		R.southwardae	Rsou_peg_214				
		R.southwardae	Rsou_peg_215	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	5-FCL-like protein	Formyltetrahydrofolate deformylase (EC 3.5.1.10)
		R.southwardae	Rsou_peg_215	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Formyltetrahydrofolate deformylase (EC 3.5.1.10)
		R.southwardae	Rsou_peg_217	Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Ferric iron ABC transporter, permease protein
		R.southwardae	Rsou_peg_218	Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Ferric iron ABC transporter, iron-binding protein
		R.southwardae	Rsou_peg_219	Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Ferric iron ABC transporter, ATP-binding protein
		R.southwardae	Rsou_peg_220	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper homeostasis	Multicopper oxidase
		R.southwardae	Rsou_peg_221				
pseudo		R.southwardae	Rsou_peg_222				
pseudo		R.southwardae	Rsou_peg_223				
		R.southwardae	Rsou_peg_224				
		R.southwardae	Rsou_peg_225				
		R.southwardae	Rsou_peg_226				
		R.southwardae	Rsou_peg_227				
		R.southwardae	Rsou_peg_228				
		R.southwardae	Rsou_peg_229				
		R.southwardae	Rsou_peg_230				
		R.southwardae	Rsou_peg_231				
		R.southwardae	Rsou_peg_232				
pseudo		R.southwardae	Rsou_peg_233				
		R.southwardae	Rsou_peg_235				
		R.southwardae	Rsou_peg_236				
	Rmag_0921	R.southwardae	Rsou_peg_242				
		R.southwardae	Rsou_peg_243	RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)
		R.southwardae	Rsou_peg_243	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)
		R.southwardae	Rsou_peg_248				
		R.southwardae	Rsou_peg_251				
		R.southwardae	Rsou_peg_252	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent Clp protease adaptor protein ClpS
		R.southwardae	Rsou_peg_255				
		R.southwardae	Rsou_peg_256				
		R.southwardae	Rsou_peg_257				
pseudo		R.southwardae	Rsou_peg_258				
		R.southwardae	Rsou_peg_259				
pseudo		R.southwardae	Rsou_peg_26				
		R.southwardae	Rsou_peg_261				
pseudo		R.southwardae	Rsou_peg_262				
		R.southwardae	Rsou_peg_263				
		R.southwardae	Rsou_peg_264				
		R.southwardae	Rsou_peg_265				
pseudo		R.southwardae	Rsou_peg_266				
pseudo		R.southwardae	Rsou_peg_267				
pseudo		R.southwardae	Rsou_peg_268				
pseudo		R.southwardae	Rsou_peg_269	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Pterin synthesis related cluster	Alkaline phosphatase (EC 3.1.3.1)
pseudo		R.southwardae	Rsou_peg_269	Phosphorus Metabolism	Phosphorus Metabolism - no subcategory	Phosphate metabolism	Alkaline phosphatase (EC 3.1.3.1)
pseudo		R.southwardae	Rsou_peg_27	Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Murein Hydrolases	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
pseudo		R.southwardae	Rsou_peg_27	Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
pseudo		R.southwardae	Rsou_peg_270	Phosphorus Metabolism	Phosphorus Metabolism - no subcategory	Phosphate metabolism	Alkaline phosphatase (EC 3.1.3.1)
pseudo		R.southwardae	Rsou_peg_270	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Pterin synthesis related cluster	Alkaline phosphatase (EC 3.1.3.1)
pseudo		R.southwardae	Rsou_peg_271				
pseudo		R.southwardae	Rsou_peg_272				
		R.southwardae	Rsou_peg_274	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Ammonia assimilation	Ammonium transporter
pseudo		R.southwardae	Rsou_peg_279	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Ammonia assimilation	Ammonium transporter
		R.southwardae	Rsou_peg_28	Sulfur Metabolism	Inorganic sulfur assimilation	Sulfite reduction-associated complex DsrMKJOP and co-clustering genes	IscA-like protein, DsrR
pseudo		R.southwardae	Rsou_peg_280	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Ammonia assimilation	Ammonium transporter
pseudo		R.southwardae	Rsou_peg_281	Nitrogen Metabolism	Nitrogen Metabolism - no subcategory	Ammonia assimilation	Ammonium transporter
		R.southwardae	Rsou_peg_282				
		R.southwardae	Rsou_peg_283	Nucleosides and Nucleotides	Purines	Purine conversions	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)
		R.southwardae	Rsou_peg_290				
pseudo		R.southwardae	Rsou_peg_291				
pseudo		R.southwardae	Rsou_peg_292				
pseudo		R.southwardae	Rsou_peg_293				
pseudo		R.southwardae	Rsou_peg_294				
pseudo		R.southwardae	Rsou_peg_295				
pseudo		R.southwardae	Rsou_peg_296				
pseudo		R.southwardae	Rsou_peg_297				
pseudo		R.southwardae	Rsou_peg_298				
pseudo		R.southwardae	Rsou_peg_3				
pseudo		R.southwardae	Rsou_peg_300	Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Encapsulating protein for DyP-type peroxidase and ferritin-like protein oligomers	Uncharacterized protein COG3461
pseudo		R.southwardae	Rsou_peg_301	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)
pseudo		R.southwardae	Rsou_peg_301	Stress Response	Oxidative stress	Protection from Reactive Oxygen Species	Catalase (EC 1.11.1.6)
pseudo		R.southwardae	Rsou_peg_302	Stress Response	Oxidative stress	Protection from Reactive Oxygen Species	Catalase (EC 1.11.1.6)
pseudo		R.southwardae	Rsou_peg_302	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)
pseudo		R.southwardae	Rsou_peg_303	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)
pseudo		R.southwardae	Rsou_peg_303	Stress Response	Oxidative stress	Protection from Reactive Oxygen Species	Catalase (EC 1.11.1.6)
